scoreID,accm_txn_complete_time
12900,5/14/2022 2:13
12901,5/12/2022 4:26
12902,5/12/2022 4:33
12903,5/12/2022 9:08
12904,5/13/2022 19:20
12905,5/14/2022 4:24
12906,5/14/2022 1:33
12907,5/13/2022 13:53
12908,5/13/2022 1:42
12909,5/14/2022 10:23
12910,5/12/2022 10:44
12911,5/13/2022 17:11
12912,5/14/2022 20:57
12913,5/14/2022 4:11
12914,5/13/2022 4:47
12915,5/13/2022 12:01
12916,5/12/2022 5:41
12917,5/13/2022 12:02
12918,5/14/2022 20:27
12919,5/14/2022 19:36
12920,5/13/2022 23:35
12921,5/12/2022 12:42
12922,5/14/2022 0:03
12923,5/13/2022 11:08
12924,5/12/2022 19:17
12925,5/13/2022 20:18
12926,5/14/2022 12:29
12927,5/13/2022 21:59
12928,5/14/2022 4:04
12929,5/14/2022 3:01
12930,5/13/2022 19:28
12931,5/12/2022 23:23
12932,5/12/2022 8:28
12933,5/13/2022 18:41
12934,5/13/2022 9:09
12935,5/12/2022 6:58
12936,5/14/2022 6:45
12937,5/14/2022 1:32
12938,5/12/2022 11:57
12939,5/12/2022 18:54
12940,5/12/2022 20:06
12941,5/12/2022 18:03
12942,5/14/2022 0:16
12943,5/14/2022 20:55
12944,5/14/2022 18:46
12945,5/14/2022 15:16
12946,5/14/2022 21:45
12947,5/13/2022 8:13
12948,5/14/2022 18:40
12949,5/12/2022 19:53
12950,5/12/2022 18:14
12951,5/13/2022 3:30
12952,5/14/2022 0:48
12953,5/14/2022 3:59
12954,5/13/2022 20:44
12955,5/12/2022 15:23
12956,5/14/2022 21:05
12957,5/12/2022 11:43
12958,5/14/2022 22:05
12959,5/14/2022 17:03
12960,5/14/2022 3:14
12961,5/13/2022 10:45
12962,5/14/2022 20:22
12963,5/12/2022 15:55
12964,5/12/2022 9:10
12965,5/14/2022 14:11
12966,5/13/2022 10:47
12967,5/13/2022 20:03
12968,5/12/2022 5:44
12969,5/14/2022 8:58
12970,5/12/2022 2:23
12971,5/13/2022 10:02
12972,5/13/2022 2:44
12973,5/12/2022 19:12
12974,5/12/2022 8:05
12975,5/13/2022 22:09
12976,5/13/2022 4:25
12977,5/14/2022 8:53
12978,5/13/2022 15:12
12979,5/13/2022 5:14
12980,5/14/2022 10:09
12981,5/13/2022 7:26
12982,5/14/2022 22:25
12983,5/12/2022 4:23
12984,5/12/2022 11:41
12985,5/14/2022 23:19
12986,5/13/2022 7:47
12987,5/12/2022 20:13
12988,5/14/2022 5:26
12989,5/14/2022 18:11
12990,5/14/2022 0:45
12991,5/13/2022 16:57
12992,5/13/2022 13:59
12993,5/12/2022 9:31
12994,5/14/2022 19:03
12995,5/14/2022 6:05
12996,5/13/2022 22:23
12997,5/13/2022 14:58
12998,5/13/2022 18:21
12999,5/12/2022 12:36
13000,5/12/2022 6:51
13001,5/14/2022 5:33
13002,5/13/2022 4:38
13003,5/12/2022 20:25
13004,5/14/2022 7:17
13005,5/12/2022 8:55
13006,5/12/2022 11:13
13007,5/13/2022 9:23
13008,5/13/2022 7:43
13009,5/12/2022 2:39
13010,5/14/2022 12:38
13011,5/14/2022 14:06
13012,5/12/2022 9:17
13013,5/12/2022 2:09
13014,5/14/2022 21:37
13015,5/13/2022 13:35
13016,5/14/2022 5:18
13017,5/14/2022 13:27
13018,5/13/2022 20:01
13019,5/13/2022 10:15
13020,5/12/2022 9:21
13021,5/12/2022 13:38
13022,5/14/2022 7:58
13023,5/13/2022 5:06
13024,5/14/2022 22:46
13025,5/12/2022 11:06
13026,5/14/2022 12:19
13027,5/13/2022 19:13
13028,5/13/2022 16:07
13029,5/13/2022 15:33
13030,5/13/2022 6:49
13031,5/13/2022 2:03
13032,5/14/2022 8:20
13033,5/14/2022 10:08
13034,5/12/2022 16:49
13035,5/13/2022 0:52
13036,5/13/2022 13:42
13037,5/12/2022 14:38
13038,5/12/2022 8:55
13039,5/12/2022 19:09
13040,5/14/2022 10:06
13041,5/13/2022 11:16
13042,5/13/2022 13:06
13043,5/12/2022 22:58
13044,5/13/2022 10:32
13045,5/13/2022 12:02
13046,5/12/2022 2:22
13047,5/14/2022 1:29
13048,5/12/2022 8:43
13049,5/14/2022 23:34
13050,5/14/2022 18:02
13051,5/13/2022 4:20
13052,5/12/2022 7:05
13053,5/13/2022 23:34
13054,5/14/2022 5:28
13055,5/13/2022 16:22
13056,5/12/2022 4:43
13057,5/14/2022 16:24
13058,5/13/2022 14:09
13059,5/13/2022 21:39
13060,5/14/2022 17:41
13061,5/14/2022 10:41
13062,5/12/2022 13:43
13063,5/13/2022 1:25
13064,5/14/2022 9:13
13065,5/13/2022 0:17
13066,5/12/2022 14:30
13067,5/13/2022 6:36
13068,5/13/2022 17:50
13069,5/14/2022 14:05
13070,5/14/2022 10:32
13071,5/14/2022 3:51
13072,5/14/2022 15:10
13073,5/14/2022 19:50
13074,5/12/2022 8:59
13075,5/12/2022 15:42
13076,5/12/2022 8:11
13077,5/14/2022 6:31
13078,5/13/2022 0:49
13079,5/13/2022 1:45
13080,5/14/2022 14:59
13081,5/13/2022 17:17
13082,5/13/2022 12:59
13083,5/14/2022 0:08
13084,5/13/2022 23:51
13085,5/12/2022 6:59
13086,5/12/2022 14:31
13087,5/12/2022 9:04
13088,5/12/2022 12:49
13089,5/14/2022 9:08
13090,5/12/2022 3:17
13091,5/13/2022 16:08
13092,5/12/2022 14:21
13093,5/13/2022 0:37
13094,5/12/2022 15:30
13095,5/12/2022 4:28
13096,5/14/2022 6:41
13097,5/12/2022 13:20
13098,5/12/2022 10:07
13099,5/12/2022 9:09
13100,5/14/2022 9:39
13101,5/13/2022 13:02
13102,5/13/2022 16:04
13103,5/12/2022 2:08
13104,5/14/2022 3:03
13105,5/12/2022 19:13
13106,5/14/2022 17:23
13107,5/13/2022 19:18
13108,5/13/2022 1:50
13109,5/14/2022 18:46
13110,5/13/2022 12:33
13111,5/12/2022 9:40
13112,5/14/2022 0:58
13113,5/12/2022 15:28
13114,5/13/2022 22:23
13115,5/14/2022 21:33
13116,5/12/2022 14:08
13117,5/14/2022 4:10
13118,5/13/2022 20:27
13119,5/13/2022 22:46
13120,5/12/2022 11:47
13121,5/13/2022 20:50
13122,5/14/2022 3:53
13123,5/12/2022 16:20
13124,5/12/2022 16:39
13125,5/12/2022 23:49
13126,5/12/2022 21:51
13127,5/13/2022 14:25
13128,5/14/2022 1:38
13129,5/14/2022 2:41
13130,5/13/2022 5:42
13131,5/14/2022 11:58
13132,5/12/2022 7:52
13133,5/12/2022 6:37
13134,5/12/2022 15:22
13135,5/13/2022 6:25
13136,5/14/2022 19:44
13137,5/13/2022 9:04
13138,5/13/2022 13:09
13139,5/13/2022 2:52
13140,5/14/2022 8:39
13141,5/13/2022 19:35
13142,5/14/2022 16:45
13143,5/12/2022 7:25
13144,5/12/2022 12:51
13145,5/14/2022 2:45
13146,5/13/2022 20:58
13147,5/14/2022 10:57
13148,5/12/2022 15:47
13149,5/13/2022 8:57
13150,5/12/2022 17:02
13151,5/12/2022 5:19
13152,5/14/2022 2:26
13153,5/12/2022 9:50
13154,5/13/2022 4:25
13155,5/12/2022 8:32
13156,5/14/2022 2:54
13157,5/13/2022 3:18
13158,5/12/2022 23:50
13159,5/12/2022 18:07
13160,5/12/2022 14:44
13161,5/14/2022 21:15
13162,5/14/2022 17:41
13163,5/13/2022 21:28
13164,5/12/2022 18:19
13165,5/13/2022 3:41
13166,5/12/2022 7:29
13167,5/13/2022 23:58
13168,5/14/2022 0:57
13169,5/14/2022 2:19
13170,5/12/2022 2:27
13171,5/13/2022 7:42
13172,5/13/2022 3:05
13173,5/13/2022 15:33
13174,5/12/2022 15:28
13175,5/14/2022 5:09
13176,5/13/2022 0:23
13177,5/14/2022 11:59
13178,5/13/2022 8:20
13179,5/14/2022 13:06
13180,5/13/2022 0:34
13181,5/12/2022 18:45
13182,5/12/2022 19:20
13183,5/13/2022 18:05
13184,5/12/2022 7:16
13185,5/12/2022 13:12
13186,5/13/2022 19:45
13187,5/13/2022 4:34
13188,5/12/2022 8:15
13189,5/14/2022 0:35
13190,5/14/2022 3:41
13191,5/13/2022 20:59
13192,5/12/2022 22:56
13193,5/14/2022 8:07
13194,5/12/2022 17:44
13195,5/13/2022 21:08
13196,5/14/2022 10:38
13197,5/13/2022 15:16
13198,5/13/2022 20:40
13199,5/13/2022 1:39
13200,5/14/2022 17:34
13201,5/14/2022 3:36
13202,5/12/2022 8:24
13203,5/13/2022 10:38
13204,5/12/2022 9:15
13205,5/12/2022 3:40
13206,5/13/2022 21:36
13207,5/14/2022 18:49
13208,5/14/2022 6:35
13209,5/12/2022 7:02
13210,5/12/2022 21:16
13211,5/12/2022 18:15
13212,5/12/2022 9:46
13213,5/12/2022 17:17
13214,5/14/2022 21:20
13215,5/14/2022 8:52
13216,5/13/2022 10:49
13217,5/14/2022 2:35
13218,5/13/2022 16:30
13219,5/12/2022 13:42
13220,5/13/2022 13:08
13221,5/13/2022 8:01
13222,5/14/2022 6:18
13223,5/12/2022 7:22
13224,5/13/2022 2:14
13225,5/13/2022 20:04
13226,5/13/2022 7:56
13227,5/13/2022 18:45
13228,5/12/2022 19:39
13229,5/14/2022 11:08
13230,5/13/2022 20:33
13231,5/14/2022 14:28
13232,5/12/2022 11:27
13233,5/14/2022 7:19
13234,5/12/2022 0:32
13235,5/13/2022 4:41
13236,5/14/2022 2:59
13237,5/14/2022 5:06
13238,5/13/2022 20:02
13239,5/12/2022 8:03
13240,5/14/2022 4:48
13241,5/14/2022 14:49
13242,5/13/2022 17:34
13243,5/13/2022 16:21
13244,5/14/2022 18:15
13245,5/12/2022 14:05
13246,5/12/2022 23:47
13247,5/13/2022 11:42
13248,5/13/2022 8:49
13249,5/14/2022 1:41
13250,5/12/2022 0:40
13251,5/12/2022 18:21
13252,5/12/2022 7:59
13253,5/14/2022 21:45
13254,5/14/2022 0:00
13255,5/14/2022 18:24
13256,5/14/2022 2:48
13257,5/13/2022 1:16
13258,5/13/2022 9:34
13259,5/13/2022 20:04
13260,5/14/2022 2:41
13261,5/13/2022 12:24
13262,5/13/2022 21:06
13263,5/14/2022 15:59
13264,5/13/2022 1:21
13265,5/12/2022 17:49
13266,5/12/2022 22:22
13267,5/12/2022 19:16
13268,5/14/2022 0:07
13269,5/13/2022 23:16
13270,5/14/2022 14:30
13271,5/14/2022 8:47
13272,5/13/2022 21:25
13273,5/12/2022 18:32
13274,5/13/2022 8:22
13275,5/14/2022 21:47
13276,5/12/2022 16:53
13277,5/14/2022 6:32
13278,5/13/2022 9:21
13279,5/14/2022 15:36
13280,5/13/2022 22:14
13281,5/14/2022 5:52
13282,5/13/2022 10:17
13283,5/14/2022 5:16
13284,5/13/2022 12:43
13285,5/13/2022 19:13
13286,5/12/2022 15:52
13287,5/14/2022 18:12
13288,5/14/2022 10:31
13289,5/13/2022 6:25
13290,5/12/2022 15:15
13291,5/12/2022 23:27
13292,5/14/2022 0:58
13293,5/12/2022 5:37
13294,5/14/2022 16:23
13295,5/14/2022 12:58
13296,5/13/2022 1:19
13297,5/12/2022 16:25
13298,5/13/2022 12:05
13299,5/12/2022 18:04
13300,5/12/2022 17:09
13301,5/12/2022 23:29
13302,5/14/2022 16:51
13303,5/13/2022 7:23
13304,5/13/2022 2:28
13305,5/12/2022 15:21
13306,5/14/2022 21:50
13307,5/13/2022 22:01
13308,5/14/2022 5:38
13309,5/12/2022 11:39
13310,5/13/2022 12:48
13311,5/12/2022 2:21
13312,5/14/2022 21:04
13313,5/12/2022 18:12
13314,5/13/2022 8:38
13315,5/14/2022 21:39
13316,5/12/2022 3:51
13317,5/12/2022 23:26
13318,5/12/2022 18:39
13319,5/12/2022 17:19
13320,5/12/2022 12:41
13321,5/12/2022 15:20
13322,5/13/2022 2:16
13323,5/12/2022 19:49
13324,5/14/2022 19:09
13325,5/12/2022 23:53
13326,5/12/2022 16:59
13327,5/12/2022 19:40
13328,5/13/2022 15:34
13329,5/14/2022 11:58
13330,5/13/2022 22:15
13331,5/14/2022 23:28
13332,5/14/2022 15:35
13333,5/14/2022 10:30
13334,5/13/2022 1:38
13335,5/13/2022 22:56
13336,5/14/2022 11:38
13337,5/14/2022 16:13
13338,5/12/2022 3:44
13339,5/13/2022 5:09
13340,5/12/2022 2:09
13341,5/14/2022 5:28
13342,5/14/2022 5:43
13343,5/12/2022 4:16
13344,5/13/2022 5:56
13345,5/13/2022 22:11
13346,5/12/2022 12:25
13347,5/12/2022 13:10
13348,5/12/2022 10:12
13349,5/12/2022 14:33
13350,5/14/2022 1:02
13351,5/12/2022 16:51
13352,5/12/2022 3:53
13353,5/12/2022 17:38
13354,5/12/2022 8:42
13355,5/12/2022 16:53
13356,5/14/2022 13:02
13357,5/14/2022 4:51
13358,5/12/2022 23:00
13359,5/12/2022 11:47
13360,5/13/2022 17:11
13361,5/12/2022 11:12
13362,5/12/2022 11:46
13363,5/12/2022 20:06
13364,5/12/2022 0:29
13365,5/13/2022 20:25
13366,5/14/2022 11:40
13367,5/12/2022 9:09
13368,5/12/2022 8:31
13369,5/14/2022 1:09
13370,5/14/2022 7:53
13371,5/13/2022 22:30
13372,5/14/2022 17:46
13373,5/12/2022 7:42
13374,5/14/2022 14:01
13375,5/13/2022 8:32
13376,5/14/2022 21:21
13377,5/14/2022 0:11
13378,5/14/2022 12:16
13379,5/12/2022 7:44
13380,5/13/2022 8:37
13381,5/13/2022 23:27
13382,5/13/2022 23:19
13383,5/14/2022 22:34
13384,5/13/2022 17:55
13385,5/13/2022 1:23
13386,5/12/2022 1:28
13387,5/14/2022 0:22
13388,5/12/2022 3:15
13389,5/13/2022 4:43
13390,5/14/2022 3:58
13391,5/13/2022 11:47
13392,5/14/2022 0:55
13393,5/12/2022 2:14
13394,5/12/2022 20:44
13395,5/13/2022 16:03
13396,5/14/2022 2:52
13397,5/14/2022 10:18
13398,5/12/2022 10:47
13399,5/12/2022 1:07
13400,5/13/2022 17:06
13401,5/13/2022 20:39
13402,5/13/2022 17:57
13403,5/14/2022 9:56
13404,5/13/2022 21:32
13405,5/13/2022 13:37
13406,5/12/2022 20:32
13407,5/12/2022 0:04
13408,5/14/2022 8:24
13409,5/12/2022 20:24
13410,5/14/2022 16:14
13411,5/14/2022 14:16
13412,5/12/2022 18:52
13413,5/12/2022 19:26
13414,5/12/2022 13:40
13415,5/13/2022 16:22
13416,5/12/2022 8:36
13417,5/13/2022 1:22
13418,5/14/2022 16:09
13419,5/13/2022 12:11
13420,5/12/2022 14:18
13421,5/13/2022 1:17
13422,5/14/2022 9:13
13423,5/12/2022 8:32
13424,5/12/2022 15:50
13425,5/12/2022 8:10
13426,5/12/2022 15:48
13427,5/14/2022 12:34
13428,5/13/2022 15:01
13429,5/13/2022 1:56
13430,5/12/2022 19:46
13431,5/13/2022 13:18
13432,5/12/2022 15:57
13433,5/13/2022 21:26
13434,5/12/2022 1:56
13435,5/13/2022 6:49
13436,5/12/2022 3:25
13437,5/13/2022 19:17
13438,5/12/2022 0:33
13439,5/12/2022 5:35
13440,5/12/2022 8:06
13441,5/14/2022 1:44
13442,5/14/2022 0:52
13443,5/14/2022 1:02
13444,5/14/2022 23:55
13445,5/12/2022 9:28
13446,5/14/2022 21:38
13447,5/14/2022 9:25
13448,5/13/2022 7:37
13449,5/13/2022 5:55
13450,5/13/2022 17:07
13451,5/14/2022 17:17
13452,5/14/2022 22:45
13453,5/13/2022 5:14
13454,5/12/2022 3:26
13455,5/12/2022 17:46
13456,5/13/2022 12:52
13457,5/14/2022 5:43
13458,5/12/2022 9:45
13459,5/13/2022 18:02
13460,5/12/2022 4:37
13461,5/12/2022 20:18
13462,5/12/2022 14:18
13463,5/12/2022 19:38
13464,5/14/2022 23:03
13465,5/14/2022 22:52
13466,5/13/2022 5:07
13467,5/14/2022 0:53
13468,5/12/2022 1:18
13469,5/14/2022 22:38
13470,5/14/2022 8:05
13471,5/14/2022 17:57
13472,5/13/2022 4:43
13473,5/14/2022 13:42
13474,5/12/2022 0:11
13475,5/14/2022 8:28
13476,5/13/2022 9:37
13477,5/14/2022 4:03
13478,5/14/2022 12:34
13479,5/13/2022 13:07
13480,5/13/2022 21:35
13481,5/12/2022 9:48
13482,5/12/2022 11:01
13483,5/14/2022 10:11
13484,5/13/2022 15:01
13485,5/14/2022 14:55
13486,5/14/2022 13:43
13487,5/13/2022 11:51
13488,5/14/2022 17:59
13489,5/14/2022 3:25
13490,5/12/2022 4:46
13491,5/12/2022 19:58
13492,5/13/2022 13:38
13493,5/14/2022 21:50
13494,5/14/2022 0:38
13495,5/14/2022 22:50
13496,5/12/2022 13:30
13497,5/14/2022 20:55
13498,5/14/2022 13:26
13499,5/14/2022 14:39
13500,5/13/2022 18:05
13501,5/14/2022 15:32
13502,5/13/2022 0:49
13503,5/12/2022 3:10
13504,5/14/2022 4:29
13505,5/13/2022 0:13
13506,5/13/2022 19:08
13507,5/13/2022 3:44
13508,5/14/2022 21:33
13509,5/13/2022 7:04
13510,5/13/2022 2:24
13511,5/12/2022 15:01
13512,5/14/2022 13:22
13513,5/12/2022 13:37
13514,5/14/2022 11:52
13515,5/13/2022 6:25
13516,5/14/2022 0:04
13517,5/14/2022 14:11
13518,5/14/2022 22:19
13519,5/14/2022 18:42
13520,5/13/2022 10:10
13521,5/14/2022 7:56
13522,5/12/2022 6:39
13523,5/13/2022 4:18
13524,5/13/2022 12:26
13525,5/12/2022 14:28
13526,5/12/2022 8:47
13527,5/13/2022 8:01
13528,5/13/2022 17:35
13529,5/12/2022 2:33
13530,5/13/2022 16:01
13531,5/13/2022 9:55
13532,5/14/2022 7:28
13533,5/12/2022 21:21
13534,5/14/2022 4:13
13535,5/12/2022 12:15
13536,5/13/2022 23:20
13537,5/13/2022 1:21
13538,5/13/2022 23:45
13539,5/12/2022 5:31
13540,5/12/2022 23:05
13541,5/14/2022 21:52
13542,5/14/2022 9:53
13543,5/13/2022 15:53
13544,5/13/2022 1:44
13545,5/12/2022 1:52
13546,5/13/2022 22:41
13547,5/13/2022 2:19
13548,5/12/2022 1:33
13549,5/12/2022 5:18
13550,5/12/2022 15:52
13551,5/13/2022 15:48
13552,5/14/2022 0:03
13553,5/14/2022 10:56
13554,5/14/2022 10:10
13555,5/12/2022 12:30
13556,5/12/2022 11:54
13557,5/13/2022 16:26
13558,5/12/2022 7:02
13559,5/12/2022 13:12
13560,5/12/2022 3:00
13561,5/12/2022 13:49
13562,5/12/2022 7:02
13563,5/14/2022 7:01
13564,5/12/2022 23:44
13565,5/13/2022 22:49
13566,5/13/2022 0:43
13567,5/14/2022 4:05
13568,5/12/2022 1:21
13569,5/13/2022 15:07
13570,5/14/2022 4:59
13571,5/14/2022 21:40
13572,5/12/2022 15:42
13573,5/12/2022 8:13
13574,5/12/2022 15:22
13575,5/13/2022 7:09
13576,5/12/2022 16:57
13577,5/14/2022 10:59
13578,5/13/2022 4:27
13579,5/14/2022 20:07
13580,5/12/2022 16:22
13581,5/12/2022 0:10
13582,5/13/2022 2:53
13583,5/14/2022 15:40
13584,5/12/2022 6:40
13585,5/13/2022 2:28
13586,5/14/2022 1:28
13587,5/13/2022 15:46
13588,5/12/2022 21:10
13589,5/14/2022 13:31
13590,5/12/2022 4:54
13591,5/14/2022 5:57
13592,5/14/2022 4:26
13593,5/14/2022 11:36
13594,5/12/2022 22:23
13595,5/13/2022 20:02
13596,5/13/2022 16:53
13597,5/13/2022 6:34
13598,5/14/2022 0:52
13599,5/12/2022 13:50
13600,5/13/2022 6:07
13601,5/13/2022 13:22
13602,5/13/2022 2:48
13603,5/12/2022 20:40
13604,5/14/2022 22:43
13605,5/14/2022 3:31
13606,5/13/2022 2:00
13607,5/13/2022 8:15
13608,5/13/2022 17:20
13609,5/12/2022 4:55
13610,5/14/2022 2:17
13611,5/14/2022 14:01
13612,5/14/2022 6:58
13613,5/12/2022 16:15
13614,5/13/2022 6:06
13615,5/12/2022 4:04
13616,5/13/2022 11:40
13617,5/13/2022 2:47
13618,5/13/2022 11:38
13619,5/12/2022 3:25
13620,5/13/2022 6:47
13621,5/12/2022 23:26
13622,5/12/2022 9:27
13623,5/14/2022 7:53
13624,5/12/2022 19:27
13625,5/13/2022 4:54
13626,5/13/2022 8:54
13627,5/14/2022 17:16
13628,5/14/2022 4:34
13629,5/13/2022 15:10
13630,5/14/2022 19:59
13631,5/12/2022 23:26
13632,5/14/2022 10:46
13633,5/13/2022 12:10
13634,5/14/2022 13:23
13635,5/13/2022 1:47
13636,5/12/2022 15:03
13637,5/14/2022 16:07
13638,5/14/2022 18:31
13639,5/14/2022 19:27
13640,5/12/2022 2:32
13641,5/13/2022 0:33
13642,5/13/2022 4:10
13643,5/12/2022 3:30
13644,5/14/2022 11:24
13645,5/14/2022 15:51
13646,5/14/2022 23:55
13647,5/12/2022 9:22
13648,5/14/2022 12:27
13649,5/12/2022 3:52
13650,5/14/2022 15:48
13651,5/14/2022 23:54
13652,5/14/2022 3:06
13653,5/14/2022 14:48
13654,5/13/2022 14:03
13655,5/13/2022 23:38
13656,5/14/2022 18:36
13657,5/14/2022 11:38
13658,5/14/2022 11:41
13659,5/13/2022 12:04
13660,5/14/2022 21:50
13661,5/13/2022 3:39
13662,5/13/2022 3:35
13663,5/14/2022 2:02
13664,5/13/2022 20:46
13665,5/14/2022 5:24
13666,5/14/2022 8:54
13667,5/14/2022 10:12
13668,5/13/2022 11:31
13669,5/14/2022 6:38
13670,5/14/2022 9:42
13671,5/13/2022 3:41
13672,5/13/2022 17:30
13673,5/14/2022 12:46
13674,5/14/2022 4:05
13675,5/12/2022 23:33
13676,5/14/2022 23:27
13677,5/14/2022 7:41
13678,5/14/2022 21:51
13679,5/12/2022 3:01
13680,5/12/2022 3:51
13681,5/12/2022 9:01
13682,5/13/2022 21:39
13683,5/13/2022 4:19
13684,5/13/2022 15:46
13685,5/13/2022 1:39
13686,5/14/2022 23:06
13687,5/14/2022 23:00
13688,5/12/2022 15:27
13689,5/13/2022 23:37
13690,5/12/2022 13:13
13691,5/13/2022 13:09
13692,5/12/2022 10:56
13693,5/12/2022 12:58
13694,5/13/2022 9:40
13695,5/14/2022 20:25
13696,5/12/2022 6:29
13697,5/14/2022 3:52
13698,5/14/2022 7:48
13699,5/13/2022 11:54
13700,5/12/2022 10:21
13701,5/14/2022 7:45
13702,5/13/2022 2:56
13703,5/14/2022 16:32
13704,5/12/2022 6:34
13705,5/13/2022 7:54
13706,5/12/2022 6:58
13707,5/13/2022 6:43
13708,5/13/2022 16:59
13709,5/14/2022 6:52
13710,5/14/2022 6:15
13711,5/12/2022 16:12
13712,5/12/2022 10:27
13713,5/12/2022 2:38
13714,5/13/2022 8:03
13715,5/13/2022 17:27
13716,5/13/2022 23:48
13717,5/13/2022 10:21
13718,5/12/2022 19:28
13719,5/12/2022 21:27
13720,5/14/2022 18:53
13721,5/12/2022 16:58
13722,5/12/2022 19:25
13723,5/12/2022 16:06
13724,5/12/2022 23:24
13725,5/12/2022 3:49
13726,5/12/2022 7:34
13727,5/14/2022 19:16
13728,5/12/2022 2:27
13729,5/14/2022 17:00
13730,5/14/2022 11:53
13731,5/14/2022 4:33
13732,5/14/2022 23:43
13733,5/12/2022 15:24
13734,5/13/2022 4:42
13735,5/14/2022 23:50
13736,5/14/2022 8:21
13737,5/13/2022 3:47
13738,5/14/2022 19:17
13739,5/14/2022 18:42
13740,5/12/2022 2:27
13741,5/13/2022 8:00
13742,5/13/2022 18:17
13743,5/13/2022 9:06
13744,5/12/2022 12:55
13745,5/14/2022 23:14
13746,5/13/2022 17:45
13747,5/14/2022 21:48
13748,5/12/2022 5:57
13749,5/13/2022 23:23
13750,5/13/2022 5:32
13751,5/13/2022 15:42
13752,5/14/2022 6:58
13753,5/12/2022 6:15
13754,5/13/2022 5:50
13755,5/12/2022 9:41
13756,5/12/2022 20:55
13757,5/12/2022 3:34
13758,5/13/2022 18:31
13759,5/14/2022 16:50
13760,5/13/2022 12:34
13761,5/12/2022 10:18
13762,5/14/2022 1:43
13763,5/14/2022 19:15
13764,5/13/2022 22:30
13765,5/14/2022 21:54
13766,5/12/2022 4:02
13767,5/12/2022 22:39
13768,5/13/2022 15:33
13769,5/12/2022 15:10
13770,5/13/2022 10:38
13771,5/13/2022 8:14
13772,5/14/2022 11:53
13773,5/14/2022 22:36
13774,5/13/2022 1:54
13775,5/12/2022 15:52
13776,5/13/2022 5:40
13777,5/12/2022 9:46
13778,5/12/2022 18:54
13779,5/12/2022 10:38
13780,5/13/2022 22:39
13781,5/14/2022 8:43
13782,5/12/2022 7:01
13783,5/13/2022 4:45
13784,5/14/2022 3:26
13785,5/14/2022 0:44
13786,5/12/2022 20:21
13787,5/14/2022 15:00
13788,5/12/2022 23:29
13789,5/13/2022 13:50
13790,5/14/2022 21:38
13791,5/14/2022 3:43
13792,5/13/2022 9:07
13793,5/14/2022 15:42
13794,5/14/2022 10:34
13795,5/13/2022 4:06
13796,5/12/2022 12:02
13797,5/13/2022 13:12
13798,5/14/2022 7:29
13799,5/12/2022 12:56
13800,5/14/2022 10:05
13801,5/13/2022 15:24
13802,5/13/2022 21:27
13803,5/14/2022 21:32
13804,5/12/2022 20:07
13805,5/13/2022 7:13
13806,5/12/2022 5:00
13807,5/14/2022 0:55
13808,5/12/2022 7:58
13809,5/12/2022 0:29
13810,5/13/2022 18:59
13811,5/12/2022 10:08
13812,5/14/2022 23:00
13813,5/14/2022 23:44
13814,5/13/2022 22:05
13815,5/13/2022 9:37
13816,5/14/2022 20:04
13817,5/12/2022 18:16
13818,5/12/2022 17:59
13819,5/13/2022 20:38
13820,5/13/2022 19:17
13821,5/12/2022 0:40
13822,5/13/2022 5:26
13823,5/14/2022 0:59
13824,5/14/2022 14:17
13825,5/12/2022 23:23
13826,5/13/2022 1:46
13827,5/13/2022 21:17
13828,5/13/2022 16:26
13829,5/13/2022 23:52
13830,5/14/2022 20:06
13831,5/12/2022 6:51
13832,5/12/2022 15:21
13833,5/14/2022 2:37
13834,5/12/2022 9:48
13835,5/12/2022 3:57
13836,5/13/2022 5:45
13837,5/13/2022 17:55
13838,5/12/2022 14:49
13839,5/13/2022 3:07
13840,5/13/2022 10:40
13841,5/12/2022 14:20
13842,5/14/2022 1:22
13843,5/13/2022 5:20
13844,5/12/2022 10:53
13845,5/12/2022 23:45
13846,5/14/2022 16:30
13847,5/13/2022 16:41
13848,5/13/2022 16:03
13849,5/14/2022 1:45
13850,5/12/2022 6:53
13851,5/13/2022 22:41
13852,5/12/2022 4:01
13853,5/14/2022 18:13
13854,5/12/2022 9:04
13855,5/14/2022 6:13
13856,5/12/2022 10:48
13857,5/14/2022 16:03
13858,5/12/2022 12:07
13859,5/12/2022 12:09
13860,5/13/2022 13:30
13861,5/12/2022 9:46
13862,5/12/2022 19:07
13863,5/12/2022 1:10
13864,5/12/2022 19:30
13865,5/12/2022 22:55
13866,5/14/2022 7:37
13867,5/12/2022 11:15
13868,5/12/2022 2:58
13869,5/13/2022 12:29
13870,5/14/2022 9:39
13871,5/13/2022 4:34
13872,5/13/2022 17:46
13873,5/14/2022 2:51
13874,5/13/2022 5:16
13875,5/14/2022 17:16
13876,5/13/2022 11:22
13877,5/12/2022 1:43
13878,5/12/2022 0:20
13879,5/12/2022 4:27
13880,5/14/2022 3:20
13881,5/13/2022 21:29
13882,5/14/2022 20:00
13883,5/12/2022 15:03
13884,5/12/2022 12:41
13885,5/12/2022 7:56
13886,5/13/2022 4:33
13887,5/13/2022 2:44
13888,5/13/2022 17:09
13889,5/13/2022 12:03
13890,5/12/2022 5:47
13891,5/12/2022 11:28
13892,5/14/2022 18:24
13893,5/14/2022 1:03
13894,5/14/2022 13:56
13895,5/12/2022 7:03
13896,5/12/2022 19:51
13897,5/13/2022 20:02
